6.100000000000004974e+00 6.699999999999994849e+00 7.199999999999995737e+00 8.199999999999995737e+00 8.399999999999996803e+00 9.099999999999997868e+00 8.599999999999996092e+00 9.599999999999997868e+00 9.599999999999997868e+00 9.699999999999997513e+00 1.049999999999999822e+01 1.029999999999999716e+01 1.169999999999999929e+01 1.370000000000000107e+01 1.300000000000000000e+01 1.189999999999999858e+01 1.209999999999999964e+01 1.410000000000000142e+01 1.420000000000000107e+01 1.570000000000000284e+01 1.470000000000000284e+01 1.420000000000000107e+01 1.550000000000000355e+01 1.700000000000000355e+01
1.240000000000000036e+01 1.360000000000000142e+01 1.620000000000000284e+01 1.640000000000000213e+01 1.690000000000000568e+01 1.939999999999999503e+01 2.039999999999999503e+01 2.329999999999999716e+01 2.249999999999999645e+01 2.790000000000000213e+01 2.730000000000000071e+01 2.900000000000000355e+01 3.179999999999999361e+01 3.289999999999999858e+01 3.259999999999999432e+01 3.539999999999999858e+01 3.389999999999999858e+01 4.070000000000000284e+01 4.030000000000000426e+01 4.080000000000000426e+01 4.429999999999999716e+01 4.499999999999999289e+01 4.499999999999999289e+01 4.519999999999999574e+01
2.950000000000000355e+01 3.289999999999999858e+01 3.309999999999999432e+01 4.060000000000000142e+01 4.489999999999999858e+01 4.950000000000000000e+01 5.150000000000000000e+01 5.509999999999999432e+01 5.589999999999999147e+01 6.479999999999999716e+01 6.560000000000000853e+01 6.590000000000000568e+01 7.139999999999999147e+01 7.270000000000000284e+01 7.490000000000000568e+01 7.409999999999999432e+01 7.879999999999999716e+01 7.929999999999999716e+01 8.240000000000000568e+01 8.339999999999999147e+01 8.570000000000000284e+01 8.640000000000000568e+01 8.759999999999999432e+01 8.909999999999999432e+01
4.659999999999999432e+01 5.369999999999998863e+01 5.689999999999999147e+01 6.329999999999999716e+01 6.919999999999998863e+01 7.329999999999999716e+01 7.529999999999999716e+01 7.940000000000000568e+01 8.309999999999999432e+01 8.450000000000000000e+01 8.750000000000000000e+01 8.870000000000000284e+01 9.100000000000000000e+01 9.450000000000000000e+01 9.439999999999999147e+01 9.459999999999999432e+01 9.609999999999999432e+01 9.689999999999999147e+01 9.700000000000000000e+01 9.729999999999999716e+01 9.890000000000000568e+01 9.890000000000000568e+01 9.879999999999999716e+01 9.959999999999999432e+01
5.240000000000000568e+01 6.019999999999999574e+01 6.520000000000000284e+01 6.990000000000000568e+01 7.440000000000000568e+01 7.810000000000000853e+01 8.400000000000000000e+01 8.409999999999999432e+01 8.840000000000000568e+01 8.859999999999999432e+01 9.210000000000000853e+01 9.370000000000000284e+01 9.419999999999998863e+01 9.479999999999999716e+01 9.700000000000000000e+01 9.659999999999999432e+01 9.770000000000000284e+01 9.770000000000000284e+01 9.859999999999999432e+01 9.950000000000000000e+01 9.850000000000000000e+01 9.890000000000000568e+01 9.900000000000000000e+01 9.950000000000000000e+01
5.180000000000000426e+01 6.039999999999999858e+01 6.690000000000000568e+01 6.950000000000000000e+01 7.250000000000000000e+01 8.069999999999998863e+01 8.329999999999999716e+01 8.579999999999999716e+01 8.759999999999999432e+01 8.870000000000000284e+01 9.190000000000000568e+01 9.390000000000000568e+01 9.479999999999999716e+01 9.570000000000000284e+01 9.679999999999999716e+01 9.670000000000000284e+01 9.859999999999999432e+01 9.750000000000000000e+01 9.929999999999999716e+01 9.859999999999999432e+01 9.929999999999999716e+01 9.950000000000000000e+01 9.970000000000000284e+01 9.950000000000000000e+01
5.189999999999999858e+01 6.129999999999999716e+01 6.730000000000001137e+01 7.130000000000001137e+01 7.670000000000000284e+01 7.989999999999999147e+01 8.429999999999999716e+01 8.690000000000000568e+01 8.950000000000000000e+01 9.160000000000000853e+01 9.290000000000000568e+01 9.529999999999999716e+01 9.469999999999998863e+01 9.659999999999999432e+01 9.750000000000000000e+01 9.779999999999999716e+01 9.779999999999999716e+01 9.900000000000000000e+01 9.829999999999999716e+01 9.870000000000000284e+01 9.950000000000000000e+01 9.950000000000000000e+01 9.920000000000000284e+01 9.950000000000000000e+01
5.660000000000000853e+01 6.239999999999999858e+01 7.030000000000001137e+01 7.590000000000000568e+01 7.969999999999998863e+01 8.389999999999999147e+01 8.489999999999999147e+01 8.970000000000000284e+01 9.170000000000000284e+01 9.230000000000001137e+01 9.439999999999999147e+01 9.639999999999999147e+01 9.620000000000000284e+01 9.820000000000000284e+01 9.770000000000000284e+01 9.829999999999999716e+01 9.909999999999999432e+01 9.850000000000000000e+01 9.940000000000000568e+01 9.940000000000000568e+01 9.929999999999999716e+01 9.979999999999999716e+01 9.970000000000000284e+01 9.979999999999999716e+01
4.989999999999999858e+01 5.540000000000000568e+01 6.200000000000000000e+01 6.610000000000000853e+01 7.239999999999999147e+01 7.969999999999998863e+01 8.109999999999999432e+01 8.180000000000001137e+01 8.489999999999999147e+01 8.670000000000000284e+01 9.200000000000000000e+01 9.210000000000000853e+01 9.370000000000000284e+01 9.459999999999999432e+01 9.609999999999999432e+01 9.629999999999999716e+01 9.800000000000000000e+01 9.789999999999999147e+01 9.800000000000000000e+01 9.900000000000000000e+01 9.879999999999999716e+01 9.870000000000000284e+01 9.920000000000000284e+01 9.959999999999999432e+01
3.129999999999999361e+01 3.639999999999999858e+01 4.519999999999999574e+01 4.650000000000000000e+01 4.900000000000000000e+01 5.800000000000000711e+01 6.179999999999999716e+01 6.629999999999999716e+01 6.629999999999999716e+01 7.239999999999999147e+01 7.620000000000000284e+01 7.559999999999999432e+01 8.200000000000000000e+01 8.180000000000001137e+01 8.309999999999999432e+01 8.450000000000000000e+01 8.670000000000000284e+01 8.900000000000000000e+01 8.909999999999999432e+01 8.979999999999999716e+01 9.210000000000000853e+01 9.400000000000000000e+01 9.500000000000000000e+01 9.539999999999999147e+01
