5.100000000000004974e+00 6.699999999999994849e+00 6.599999999999994316e+00 6.599999999999994316e+00 6.799999999999995381e+00 6.599999999999994316e+00 8.099999999999996092e+00 7.899999999999995914e+00 7.599999999999996092e+00 7.199999999999995737e+00 8.499999999999996447e+00 9.399999999999996803e+00 8.899999999999996803e+00 1.059999999999999787e+01 9.899999999999998579e+00 9.999999999999998224e+00 9.899999999999998579e+00 9.999999999999998224e+00 9.199999999999997513e+00 1.139999999999999858e+01 1.169999999999999929e+01 1.029999999999999716e+01 1.189999999999999858e+01 1.310000000000000142e+01
1.300000000000000000e+01 1.530000000000000249e+01 1.790000000000000568e+01 1.850000000000000711e+01 2.069999999999999574e+01 2.199999999999999645e+01 2.450000000000000000e+01 2.640000000000000213e+01 2.970000000000000284e+01 2.960000000000000497e+01 3.259999999999999432e+01 3.319999999999999574e+01 3.600000000000000000e+01 3.650000000000000000e+01 4.030000000000000426e+01 4.120000000000000284e+01 4.180000000000000426e+01 4.619999999999999574e+01 4.600000000000000000e+01 4.900000000000000000e+01 4.819999999999999574e+01 5.160000000000000142e+01 5.210000000000000142e+01 5.409999999999999432e+01
3.870000000000000284e+01 4.330000000000000426e+01 5.079999999999999716e+01 5.489999999999999147e+01 5.820000000000000995e+01 6.629999999999999716e+01 6.610000000000000853e+01 7.150000000000001421e+01 7.279999999999999716e+01 7.740000000000000568e+01 8.050000000000000000e+01 8.180000000000001137e+01 8.539999999999999147e+01 8.740000000000000568e+01 8.850000000000000000e+01 9.090000000000000568e+01 9.270000000000000284e+01 9.410000000000000853e+01 9.300000000000000000e+01 9.519999999999998863e+01 9.579999999999999716e+01 9.659999999999999432e+01 9.620000000000000284e+01 9.840000000000000568e+01
6.289999999999999858e+01 7.229999999999999716e+01 7.690000000000000568e+01 8.180000000000001137e+01 8.629999999999999716e+01 8.929999999999999716e+01 9.170000000000000284e+01 9.370000000000000284e+01 9.479999999999999716e+01 9.659999999999999432e+01 9.689999999999999147e+01 9.759999999999999432e+01 9.850000000000000000e+01 9.900000000000000000e+01 9.920000000000000284e+01 9.950000000000000000e+01 9.920000000000000284e+01 9.979999999999999716e+01 9.979999999999999716e+01 9.970000000000000284e+01 9.970000000000000284e+01 9.979999999999999716e+01 9.990000000000000568e+01 9.979999999999999716e+01
6.800000000000000000e+01 7.300000000000000000e+01 8.129999999999999716e+01 8.470000000000000284e+01 8.790000000000000568e+01 9.260000000000000853e+01 9.330000000000001137e+01 9.570000000000000284e+01 9.639999999999999147e+01 9.689999999999999147e+01 9.820000000000000284e+01 9.890000000000000568e+01 9.879999999999999716e+01 9.970000000000000284e+01 9.950000000000000000e+01 9.940000000000000568e+01 9.990000000000000568e+01 9.979999999999999716e+01 9.990000000000000568e+01 9.979999999999999716e+01 9.979999999999999716e+01 9.990000000000000568e+01 9.990000000000000568e+01 9.979999999999999716e+01
6.990000000000000568e+01 7.840000000000000568e+01 8.470000000000000284e+01 8.709999999999999432e+01 9.060000000000000853e+01 9.250000000000000000e+01 9.550000000000000000e+01 9.720000000000000284e+01 9.650000000000000000e+01 9.859999999999999432e+01 9.859999999999999432e+01 9.879999999999999716e+01 9.909999999999999432e+01 9.970000000000000284e+01 9.950000000000000000e+01 9.979999999999999716e+01 9.990000000000000568e+01 9.990000000000000568e+01 9.970000000000000284e+01 9.979999999999999716e+01 9.990000000000000568e+01 9.990000000000000568e+01 9.990000000000000568e+01 9.990000000000000568e+01
7.220000000000000284e+01 7.870000000000000284e+01 8.609999999999999432e+01 9.050000000000000000e+01 9.240000000000000568e+01 9.489999999999999147e+01 9.489999999999999147e+01 9.779999999999999716e+01 9.840000000000000568e+01 9.879999999999999716e+01 9.909999999999999432e+01 9.959999999999999432e+01 9.950000000000000000e+01 9.979999999999999716e+01 9.990000000000000568e+01 9.979999999999999716e+01 9.979999999999999716e+01 9.979999999999999716e+01 9.990000000000000568e+01 9.990000000000000568e+01 9.990000000000000568e+01 9.990000000000000568e+01 9.990000000000000568e+01 9.990000000000000568e+01
7.440000000000000568e+01 8.129999999999999716e+01 8.729999999999999716e+01 9.129999999999999716e+01 9.429999999999999716e+01 9.519999999999998863e+01 9.720000000000000284e+01 9.840000000000000568e+01 9.890000000000000568e+01 9.940000000000000568e+01 9.900000000000000000e+01 9.979999999999999716e+01 9.979999999999999716e+01 9.990000000000000568e+01 9.990000000000000568e+01 9.979999999999999716e+01 9.979999999999999716e+01 9.990000000000000568e+01 9.990000000000000568e+01 9.990000000000000568e+01 9.990000000000000568e+01 9.990000000000000568e+01 9.990000000000000568e+01 9.990000000000000568e+01
6.389999999999999858e+01 7.050000000000000000e+01 7.950000000000000000e+01 8.250000000000000000e+01 8.509999999999999432e+01 9.040000000000000568e+01 9.330000000000001137e+01 9.429999999999999716e+01 9.739999999999999147e+01 9.779999999999999716e+01 9.800000000000000000e+01 9.789999999999999147e+01 9.920000000000000284e+01 9.900000000000000000e+01 9.909999999999999432e+01 9.979999999999999716e+01 9.959999999999999432e+01 9.929999999999999716e+01 9.990000000000000568e+01 9.990000000000000568e+01 9.979999999999999716e+01 9.979999999999999716e+01 9.990000000000000568e+01 9.979999999999999716e+01
3.760000000000000142e+01 4.240000000000000568e+01 5.029999999999999716e+01 5.420000000000000284e+01 6.409999999999999432e+01 6.619999999999998863e+01 7.110000000000000853e+01 7.450000000000000000e+01 7.700000000000000000e+01 7.929999999999999716e+01 8.500000000000000000e+01 8.650000000000000000e+01 8.859999999999999432e+01 8.879999999999999716e+01 9.230000000000001137e+01 9.129999999999999716e+01 9.350000000000000000e+01 9.529999999999999716e+01 9.489999999999999147e+01 9.629999999999999716e+01 9.729999999999999716e+01 9.739999999999999147e+01 9.759999999999999432e+01 9.809999999999999432e+01
